order_id,order_date,order_year,order_month,order_month_name,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,list_price,discount_percent,selling_price,sales,total_cost,profit,profit_margin_pct
141,2022-06-10,2022,6,June,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10004848,2,80,2,78.4,156.8,120,36.80000000000001,23.469387755102048
142,2022-07-22,2022,7,July,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10000940,3,10,3,9.7,29.099999999999998,30,-0.9000000000000021,-3.0927835051546464
143,2023-12-27,2023,12,December,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Envelopes,OFF-EN-10004030,3,10,2,9.8,29.400000000000002,30,-0.5999999999999979,-2.0408163265306047
144,2023-11-29,2023,11,November,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10004327,3,140,5,133.0,399.0,390,9.0,2.2556390977443606
145,2022-03-19,2022,3,March,Standard Class,Consumer,United States,Independence,Missouri,64055,Central,Office Supplies,Appliances,OFF-AP-10001058,3,840,2,823.1999999999999,2469.6,2340,129.5999999999999,5.247813411078714
146,2023-06-04,2023,6,June,Standard Class,Consumer,United States,Pasadena,California,91104,West,Office Supplies,Storage,OFF-ST-10003656,7,670,3,649.9,4549.3,4200,349.3000000000002,7.678104323742117
147,2023-05-31,2023,5,May,Standard Class,Home Office,United States,Newark,Ohio,43055,East,Furniture,Furnishings,FUR-FU-10000521,4,90,4,86.39999999999999,345.59999999999997,320,25.599999999999966,7.407407407407399
148,2022-06-12,2022,6,June,Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Technology,Phones,TEC-PH-10000215,11,380,4,364.8,4012.8,3850,162.80000000000018,4.057017543859653
149,2022-05-18,2022,5,May,Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Technology,Phones,TEC-PH-10001448,3,150,5,142.5,427.5,420,7.5,1.7543859649122806
150,2022-01-23,2022,1,January,Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Furniture,Chairs,FUR-CH-10000454,8,1950,3,1891.5,15132.0,12640,2492.0,16.468411313772137
151,2023-08-21,2023,8,August,Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Office Supplies,Binders,OFF-BI-10002735,5,170,4,163.2,816.0,750,66.0,8.088235294117647
152,2023-08-31,2023,8,August,First Class,Home Office,United States,Scottsdale,Arizona,85254,West,Office Supplies,Appliances,OFF-AP-10000326,5,160,5,152.0,760.0,700,60.0,7.894736842105263
153,2022-10-25,2022,10,October,First Class,Home Office,United States,Scottsdale,Arizona,85254,West,Technology,Phones,TEC-PH-10001254,2,200,2,196.0,392.0,320,72.0,18.367346938775512
154,2022-10-07,2022,10,October,First Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Paper,OFF-PA-10001950,7,60,4,57.599999999999994,403.19999999999993,350,53.19999999999993,13.19444444444443
155,2023-03-25,2023,3,March,First Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Paper,OFF-PA-10002254,4,110,4,105.6,422.4,400,22.399999999999977,5.303030303030297
156,2023-03-27,2023,3,March,First Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Storage,OFF-ST-10001590,6,80,4,76.8,460.79999999999995,360,100.79999999999995,21.874999999999993
157,2022-05-03,2022,5,May,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10001547,3,10,3,9.7,29.099999999999998,30,-0.9000000000000021,-3.0927835051546464
158,2022-05-18,2022,5,May,Second Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,FUR-CH-10004063,2,460,2,450.8,901.6,760,141.60000000000002,15.705412599822541
159,2022-04-25,2022,4,April,Standard Class,Consumer,United States,Edmond,Oklahoma,73034,Central,Office Supplies,Labels,OFF-LA-10002475,2,10,3,9.7,19.4,20,-0.6000000000000014,-3.0927835051546464
160,2022-06-30,2022,6,June,Standard Class,Consumer,United States,Edmond,Oklahoma,73034,Central,Technology,Phones,TEC-PH-10004536,7,940,5,893.0,6251.0,6090,161.0,2.57558790593505
161,2022-01-10,2022,1,January,First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10002751,1,10,4,9.6,9.6,10,-0.40000000000000036,-4.1666666666666705
162,2023-11-27,2023,11,November,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,TEC-AC-10003657,2,50,5,47.5,95.0,80,15.0,15.789473684210526
163,2022-02-16,2022,2,February,Standard Class,Consumer,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Envelopes,OFF-EN-10001990,5,30,4,28.799999999999997,144.0,150,-6.0,-4.166666666666666
164,2022-08-14,2022,8,August,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10004002,2,30,3,29.099999999999998,58.199999999999996,40,18.199999999999996,31.271477663230236
165,2023-10-14,2023,10,October,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,OFF-AR-10004441,3,10,5,9.5,28.5,30,-1.5,-5.263157894736842
166,2022-10-16,2022,10,October,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Machines,TEC-MA-10000822,8,8160,4,7833.599999999999,62668.799999999996,54800,7868.799999999996,12.556168300653589
167,2022-11-20,2022,11,November,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Storage,OFF-ST-10000991,3,280,4,268.8,806.4000000000001,750,56.40000000000009,6.994047619047629
168,2023-11-04,2023,11,November,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Chairs,FUR-CH-10004287,9,1740,4,1670.3999999999999,15033.599999999999,14580,453.59999999999854,3.0172413793103354
169,2023-06-16,2023,6,June,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,OFF-AR-10002656,6,30,4,28.799999999999997,172.79999999999998,180,-7.200000000000017,-4.166666666666677
170,2022-10-20,2022,10,October,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Appliances,OFF-AP-10002518,5,180,2,176.4,882.0,750,132.0,14.965986394557824
171,2022-07-12,2022,7,July,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Phones,TEC-PH-10003931,3,140,5,133.0,399.0,360,39.0,9.774436090225564
172,2022-01-28,2022,1,January,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10000659,3,20,2,19.6,58.800000000000004,60,-1.1999999999999957,-2.0408163265306047
173,2023-10-10,2023,10,October,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10001144,2,110,4,105.6,211.2,200,11.199999999999989,5.303030303030297
174,2022-10-05,2022,10,October,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10003817,7,340,2,333.2,2332.4,2030,302.4000000000001,12.965186074429774
175,2023-01-02,2023,1,January,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Appliances,OFF-AP-10000891,2,50,4,48.0,96.0,100,-4.0,-4.166666666666666
176,2023-04-07,2023,4,April,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Labels,OFF-LA-10003148,4,20,5,19.0,76.0,80,-4.0,-5.263157894736842
177,2022-04-21,2022,4,April,Second Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Appliances,OFF-AP-10002684,4,100,2,98.0,392.0,360,32.0,8.16326530612245
178,2023-10-28,2023,10,October,Second Class,Consumer,United States,Newark,Ohio,43055,East,Furniture,Chairs,FUR-CH-10004698,7,400,5,380.0,2660.0,2590,70.0,2.631578947368421
179,2022-04-18,2022,4,April,Second Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Supplies,OFF-SU-10002189,5,20,3,19.4,97.0,100,-3.0,-3.0927835051546393
180,2022-03-08,2022,3,March,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10001940,1,0,5,0.0,0.0,0,0.0,
181,2023-06-08,2023,6,June,Second Class,Corporate,United States,Decatur,Illinois,62521,Central,Office Supplies,Storage,OFF-ST-10003455,2,20,5,19.0,38.0,40,-2.0,-5.263157894736842
182,2022-06-25,2022,6,June,Second Class,Corporate,United States,Decatur,Illinois,62521,Central,Technology,Accessories,TEC-AC-10004659,7,410,3,397.7,2783.9,2660,123.90000000000009,4.450590897661557
183,2022-01-10,2022,1,January,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Phones,TEC-PH-10003273,4,500,5,475.0,1900.0,1880,20.0,1.0526315789473684
184,2023-10-17,2023,10,October,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Phones,TEC-PH-10004896,5,150,2,147.0,735.0,700,35.0,4.761904761904762
185,2023-02-23,2023,2,February,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Accessories,TEC-AC-10002345,2,30,5,28.5,57.0,60,-3.0,-5.263157894736842
186,2022-10-19,2022,10,October,Standard Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Binders,OFF-BI-10001890,2,10,2,9.8,19.6,20,-0.3999999999999986,-2.0408163265306047
187,2022-08-22,2022,8,August,Standard Class,Home Office,United States,Los Angeles,California,90032,West,Technology,Accessories,TEC-AC-10002323,8,180,3,174.6,1396.8,1280,116.79999999999995,8.361970217640318
188,2023-10-11,2023,10,October,Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Storage,OFF-ST-10001328,3,40,4,38.4,115.19999999999999,120,-4.800000000000011,-4.166666666666677
189,2022-12-06,2022,12,December,Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Paper,OFF-PA-10001950,3,20,3,19.4,58.199999999999996,60,-1.8000000000000043,-3.0927835051546464
190,2023-12-09,2023,12,December,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10002613,4,900,3,873.0,3492.0,3280,212.0,6.0710194730813285
191,2022-07-12,2022,7,July,First Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10001552,6,70,4,67.2,403.20000000000005,360,43.200000000000045,10.714285714285724
192,2022-06-23,2022,6,June,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000061,8,50,5,47.5,380.0,400,-20.0,-5.263157894736842
193,2023-11-04,2023,11,November,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10002545,3,630,2,617.4,1852.1999999999998,1560,292.1999999999998,15.775834143181076
194,2022-11-11,2022,11,November,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10003514,5,20,3,19.4,97.0,100,-3.0,-3.0927835051546393
195,2023-01-07,2023,1,January,Standard Class,Corporate,United States,Redlands,California,92374,West,Office Supplies,Envelopes,OFF-EN-10001509,7,10,2,9.8,68.60000000000001,70,-1.3999999999999915,-2.0408163265305994
196,2022-10-26,2022,10,October,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,OFF-AR-10004685,2,10,5,9.5,19.0,20,-1.0,-5.263157894736842
197,2023-11-03,2023,11,November,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,OFF-AR-10004027,3,10,2,9.8,29.400000000000002,30,-0.5999999999999979,-2.0408163265306047
198,2023-03-05,2023,3,March,Standard Class,Home Office,United States,Westfield,New Jersey,7090,East,Office Supplies,Storage,OFF-ST-10001414,3,50,5,47.5,142.5,120,22.5,15.789473684210526
199,2022-12-21,2022,12,December,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10000343,2,0,5,0.0,0.0,0,0.0,
200,2022-06-16,2022,6,June,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,OFF-PA-10002749,3,20,2,19.6,58.800000000000004,60,-1.1999999999999957,-2.0408163265306047
201,2022-12-11,2022,12,December,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Paper,OFF-PA-10002666,3,20,5,19.0,57.0,60,-3.0,-5.263157894736842
202,2022-07-13,2022,7,July,First Class,Consumer,United States,Denver,Colorado,80219,West,Furniture,Tables,FUR-TA-10004289,2,220,3,213.4,426.8,400,26.80000000000001,6.2792877225866945
203,2022-12-31,2022,12,December,First Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Appliances,OFF-AP-10003622,1,0,5,0.0,0.0,0,0.0,
204,2022-03-12,2022,3,March,Second Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,OFF-AP-10003217,2,70,2,68.6,137.2,120,17.19999999999999,12.53644314868804
205,2023-10-14,2023,10,October,Standard Class,Corporate,United States,Franklin,Tennessee,37064,South,Furniture,Furnishings,FUR-FU-10002960,7,40,3,38.8,271.59999999999997,280,-8.400000000000034,-3.092783505154652
206,2023-07-10,2023,7,July,Standard Class,Consumer,United States,Whittier,California,90604,West,Technology,Phones,TEC-PH-10001918,4,440,3,426.8,1707.2,1480,227.20000000000005,13.308341143392694
207,2023-12-01,2023,12,December,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10000642,4,80,4,76.8,307.2,280,27.19999999999999,8.854166666666663
208,2023-08-08,2023,8,August,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Technology,Phones,TEC-PH-10001700,2,130,3,126.1,252.2,240,12.199999999999989,4.837430610626483
209,2022-08-19,2022,8,August,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Binders,OFF-BI-10003274,4,20,3,19.4,77.6,80,-2.4000000000000057,-3.0927835051546464
210,2023-12-30,2023,12,December,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Fasteners,OFF-FA-10000134,9,50,2,49.0,441.0,450,-9.0,-2.0408163265306123
211,2022-07-17,2022,7,July,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10001522,1,90,5,85.5,85.5,80,5.5,6.432748538011696
212,2023-10-07,2023,10,October,Second Class,Corporate,United States,Dallas,Texas,75220,Central,Technology,Accessories,TEC-AC-10001266,2,20,4,19.2,38.4,40,-1.6000000000000014,-4.1666666666666705
213,2023-04-22,2023,4,April,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Office Supplies,Labels,OFF-LA-10004544,2,20,4,19.2,38.4,40,-1.6000000000000014,-4.1666666666666705
214,2023-04-22,2023,4,April,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Furniture,Bookcases,FUR-BO-10004695,5,450,5,427.5,2137.5,1950,187.5,8.771929824561402
215,2023-11-20,2023,11,November,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Phones,TEC-PH-10002844,3,60,3,58.199999999999996,174.6,150,24.599999999999994,14.089347079037799
216,2023-03-31,2023,3,March,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Machines,TEC-MA-10000864,9,1190,4,1142.3999999999999,10281.599999999999,9360,921.5999999999985,8.963585434173657
217,2022-08-29,2022,8,August,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Accessories,TEC-AC-10000109,2,90,5,85.5,171.0,160,11.0,6.432748538011696
218,2022-05-06,2022,5,May,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10001328,6,90,3,87.3,523.8,480,43.799999999999955,8.361970217640312
219,2023-08-10,2023,8,August,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10002563,3,300,4,288.0,864.0,750,114.0,13.194444444444445
220,2023-04-24,2023,4,April,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Fasteners,OFF-FA-10000585,2,10,2,9.8,19.6,20,-0.3999999999999986,-2.0408163265306047
221,2022-03-24,2022,3,March,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Paper,OFF-PA-10004000,6,20,4,19.2,115.19999999999999,120,-4.800000000000011,-4.166666666666677
222,2023-03-26,2023,3,March,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Binders,OFF-BI-10002852,4,20,3,19.4,77.6,80,-2.4000000000000057,-3.0927835051546464
223,2022-04-18,2022,4,April,First Class,Consumer,United States,Dublin,Ohio,43017,East,Furniture,Furnishings,FUR-FU-10000087,4,70,3,67.89999999999999,271.59999999999997,240,31.599999999999966,11.634756995581727
224,2023-03-17,2023,3,March,First Class,Consumer,United States,Dublin,Ohio,43017,East,Technology,Machines,TEC-MA-10001148,4,480,4,460.79999999999995,1843.1999999999998,1640,203.19999999999982,11.024305555555546
225,2023-11-19,2023,11,November,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Art,OFF-AR-10001958,2,30,4,28.799999999999997,57.599999999999994,60,-2.4000000000000057,-4.166666666666677
226,2023-11-18,2023,11,November,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,OFF-AR-10001026,1,0,2,0.0,0.0,0,0.0,
227,2023-04-22,2023,4,April,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Furniture,Tables,FUR-TA-10003748,5,620,2,607.6,3038.0,2550,488.0,16.063199473337722
228,2022-04-22,2022,4,April,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,OFF-ST-10002485,1,20,3,19.4,19.4,20,-0.6000000000000014,-3.0927835051546464
229,2022-02-17,2022,2,February,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,FUR-CH-10004860,2,160,2,156.8,313.6,260,53.60000000000002,17.09183673469388
230,2023-10-02,2023,10,October,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,FUR-CH-10004477,8,390,2,382.2,3057.6,2880,177.5999999999999,5.808477237048662
231,2023-07-21,2023,7,July,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10001679,7,20,5,19.0,133.0,140,-7.0,-5.263157894736842
